,기업명
13625,테크피아
13626,제이케이
13627,셀코스
13628,이앤엠테크
13629,씨케이에프푸드시스템
13630,에스아이이노텍
13631,대영코어텍
13632,디티엠
13633,부성
13634,신진디앤씨
13635,고창솔라파크
13636,리어소시에이트
13637,티엔아이정보
13638,에너지관리기술
13639,주하종합건설
13640,피피앤와이인터내셔날
13641,비엠스틸
13642,충남스틸
13643,원팩
13644,동광레이저
13645,제이에스에이
13646,엔지노믹스
13647,교육나눔터
13648,샘소슬
13649,청운다이텍
13650,삼우티시에스
13651,넥스틸
13652,스위스시계
13653,석홍종합건설
13654,다스
13655,유성이엔지
13656,희망교육
13657,비티엘플러스
13658,애니트림
13659,지엔비에셋홀딩스
13660,대선보드
13661,신화하이테크
13662,수원그린환경
13663,진올건설
13664,성원하이텍
13665,원일건설
13666,도레이인터내셔날코리아
13667,천일기계
13668,유선엔지니어링건축사사무소
13669,세일에스티에스
13670,아람북스
13671,지에스엠메탈
13672,베솜
13673,부경수산
13674,미디어텍코리아
13675,원랜드원마트
13676,경북대금오공대생활관서비스
13677,경남지역대학교생활관건설
13678,유맥시네마
13679,디에스산업
13680,제이케이이
13681,광명역복합터미널
13682,한미에프앤아이대부
13683,에코도시개발
13684,케이산업
13685,스탠드팩
13686,센트럴와이엘
13687,터보맥스
13688,금실레져산업
13689,지엘건설
13690,이고진
13691,로얄캐닌코리아
13692,아크레텍코리아
13693,해피엔딩
13694,조이크레디트대부금융
13695,우진알디씨
13696,에스제이
13697,에이로
13698,고려개발
13700,에스케이씨에보닉페록사이드코리아
13701,이노그리드
13702,켐블루
13703,그린글로브라인
13704,해마루건설
13705,와이피티
13706,한국이앤비
13707,이산특수강
13708,에스엠아이
13709,에스제이이노테크
13710,금성지앤씨
13711,신명약품
13712,동백섬마리나
13713,조아라
13714,대양해군진해관사
13715,폴비락
13716,현대이엔티
13717,동화집단
13718,동남정공
13719,대균
13720,비지시캐피탈마켓외국환중개
13721,야드인
13722,유플러스아이티
13723,으뜸화성교육
13724,말레베어공조
13725,에이텐코리아
13726,레드스톤시스템
13727,에스에프씨인터내셔널
13728,서현기술단
13729,동신부로아
13730,이에스피켐
13731,에스알인터내셔널
13732,화성희망학교사랑
13733,부산학교사랑
13734,디케이시
13735,울산꿈나무
13736,해광건설
13737,코빅스
13738,동승레저
13739,동양이지텍
13740,태인에프앤씨
13741,신영종합개발
13742,윙스풋
13743,트래디션코리아외국환중개
13744,활짝필희망교육
13745,한성특장
13746,토미헤코
13747,에스지개발
13748,티지에스
13749,호평디엔씨
13750,대주디앤드씨
13751,글로벌로보틱스
13752,대구드림교육
13753,삼정씨엔지
13754,맛뜰안식품
13755,삼삼레져개발
13756,탑티피엘
13757,예스코리아
13758,에스원건설
13759,삼오진건설
13760,청강건설
13761,퀴아젠코리아
13762,엠지건설
13763,대안스틸
13764,기연
13765,프랜푸드
13766,리노커뮤니케이션즈
13767,젠앤벤처스
13768,포항수질환경
13769,서울한빛배움터
13770,엘하비스트대부
13771,디아이씨
13772,타임게이트
13773,퍼스트실리콘
13774,아일랜드
13775,다원전자
13776,선린테크
13777,솔리드메카
13778,코하마
13779,파인웰
13781,세원하이텍
13782,울산배움터지킴이
13783,부경프라스틱
13784,중앙전력
13785,성진
13786,제이에스디원
13787,북로드
13788,닥터비케이
13789,아이덴티티게임즈
13790,강서부품
13791,신창특수강
13792,진영에스텍
13793,씨앤에프
13794,에이엘티
13795,우신엔지니어링
13796,지에이
13797,금홍
13798,티에스티
13799,베르아델승마클럽
13800,알앤에프케미칼
13801,로뎀푸드
13802,바른길자산관리
13803,고향의봄
13804,미래교육
13805,동진팜
13807,목우연구소
13808,베르상스퍼시픽
13809,제이엔케이테크
13810,범한
13811,엔엑스피반도체
13812,대원씨아이
13813,오디에이테크놀로지
13814,우진하이텍
13815,평택해성환경
13816,에이알텍
13817,쿡메디칼코리아
13818,에이치엠티
13819,굿윌로지스
13821,알케이에셋
13822,인천에듀맥
13823,경기중부학당
13824,드림포워드
13825,성원메디칼
13826,다나상조
13827,디와이씨인터내셔날
13828,에너지네트웍
13829,강원나래관
13830,에이치앤유푸드
13831,현진시닝
13832,더바오파트너스
13833,셀트론
13834,전라선철도
13835,네오플라이
13836,비즈인사이트
13837,한신비텍
13838,삼정유앤디
13839,한강파크빌딩
13840,이노디앤씨
13841,퓨쳐시스템
13842,밸로프
13844,케이리츠투자운용
13845,천성세이브마트
13846,크린브룩
13847,대경지엘에스
13848,아이에이치코리아
13849,예주나라
13850,휴넷플러스
13851,스노우라인
13852,디에스세미콘
13853,파인텍
13854,지오종합건설
13855,하늘산업개발
13856,나노에이스
13857,유진윈시스
13858,해천글로벌
13859,동천
13860,현대스틸
13861,이케이중공업
13862,보국전자
13863,남도배움터
13864,마스터피스
13865,마루레저
13866,프리닉스
13867,에스와이상영개발
13868,케이앤씨디어트레이드
13869,더블유에스씨
13870,씨에스알와인
13871,케이퍼필름
13872,대한주정라이프
13873,부평씨앤에이
13874,파인인포메이션
13875,한국벡크만쿨터
13876,서울약업
13877,유바이오
13878,서울꿈나무
13879,순수에셋
13880,보육사
13881,에스디비인베스트먼트
13882,태광안전유리
13883,성원이앤에스
13884,디에이치엘인천허브
13885,대한테크
13886,원진우드
13887,봉담뉴타운
13888,아이엔비자산관리대부
13889,나노전기
13890,은화삼
13891,대양아이앤디
13892,바이오인프라
13893,태경코엠
13894,태창산업
13895,대경티엠에스
13896,알찬마루
13897,에스엘산업개발
13898,엔제이비
13899,에이피에스
13900,대한니트
13901,태영메탈
13902,창억
13903,현진종합건자재
13904,아이템
13905,한빛드론
13906,명성에프엠씨
13907,디티에스아이
13908,에스에프이노베이션
13909,효천
13910,탑위드씨디엠
13911,세인투게더
13912,헬스리아
13913,한서피엠에스
13914,형제옵틱스
13915,조이푸드
13916,블루폼
13917,한샘유통
13918,네이쳐에프피
13919,휴먼포스
13921,푸드렐라
13922,충북교육마당
13923,화남테크
13924,서현테크켐
13925,덕승개발
13926,한국솔가
13927,태원트레이드
13928,강남철강
13929,자이언트스트롱
13930,영동테크윈
13931,위메이드커넥트
13932,엔비스
13933,제엠제코
13935,디포인덕션
13936,가야철도
13937,이수에어텍
13938,성보유통
13939,상봉이엔씨
13940,원컨덕터
13941,알토란
13942,웅진
13943,다올엠
13944,해운대고속
13945,한국요업
13946,합천식품
13947,동우테크
13948,제이이엔지
13949,하늘산업
13950,엠씨에스
13951,경원스틸
13952,피타소프트
13953,베스띠아
13954,일양엔지니어링
13955,두웰테크
13956,에이치비엠지티
13957,동군
13958,신명이앤지
13959,재운산업
13960,신비오켐
13961,성화에스티
13962,부승니드유
13963,이가자연면
13964,보성종합건설
13965,에스엠에이치
13966,한성엠엔에스
13967,유아
13968,아이덱스
13969,제로코퍼레이션
13970,대구뮤지엄서비스
13971,원일유통
13972,리앤리어드바이저스
13973,엘에스씨푸드
13974,한국쿠제
13975,제이엠디앤아이
13976,서울히어로즈
13977,우신에너지
13978,하비스
13979,어반유성개발
13980,경북교육발전
13981,에어릭스
13982,부산꿈나무
13983,디씨아이
13984,꿈나무학당
13985,대현에벤에셀
13986,문산자유
13987,유민철강
13989,일진알텍
13990,엘파니
13991,청정테크
13992,유원
13993,디엔
13994,대상중공업
13995,아이콘클리니컬리서치코리아
13996,고려노벨화약춘천지점
13997,제주스타렌탈
13998,스마트디앤씨
13999,태진이에스브이
14000,씨엔디상사
14001,동서투자개발
14002,김해맑은물
14003,마들종합건설
14004,세인티앤엘
14005,파사디나
14006,저스틴인베스트먼트
14007,베스트캐피탈대부
14008,경기꿈나무
14009,지투홀딩스
14010,글로벌냉동식품
14011,이오나노켐
14012,에스티아이
14013,일성엠텍
14014,세인식품
14015,한세
14016,비투엘물류
14017,굿맨프리미어파트너스
14018,푸마코리아
14019,한국유켄공업
14020,비앤씨인터내셔널
14021,아그루코리아
14023,충주기업도시
14024,한국쓰리축
14025,리노아이엔티
14026,토오텍
14027,이나인페이
14028,피앤케이파워시스
14029,한영민자개발
14030,웰스어드바이저스
14031,셀텍월드
14032,에스케이엠
14033,월드캐스트
14034,바이킹마켓
14035,성환유통
14036,드림티엔에스
14037,이케이네이션
14038,주안레미콘
14039,씨엠에프
14040,위본
14041,에프엠씨
14042,티엠씨
14043,키존
14044,광덕에이앤티
14045,포레스코인천지점
14046,멜콘
14047,카나
14048,한산매니지먼트
14049,멘토니아
14050,베스타스코리아윈드테크놀러지
14051,이아이씨티코리아
14052,이즈비어패럴
14053,애니모션텍
14054,신안종합레져
14055,한누리
14056,미지엔리조트
14057,다원로지텍
14058,윈텍통신
14059,경남교육지킴이
14060,경남배움터지킴이
14061,지알켐
14062,여수복합신도시개발
14063,파코스
14064,뚝심
14065,행국초관리
14066,시공종합건설
14067,레이덱스
14068,토당건설
14069,이레테크
14070,태성엠에스텍
14071,대길산업
14072,참사람
14073,다산제약
14074,서울엔이티
14075,한국경영기술상담
14076,영진산업안전서울지사
14077,박스코구로지점
14078,한풍제약서울영업소
14079,서안주정
14080,청강산업(주)구로지점
14081,신한엘리베이터
14082,하이모서울사무소
14083,넥스큐브코퍼레이션
14084,킴스코퍼레이션드릴사업부
14085,프라임감졍평가법인
14086,세풍폴리머수지공장
14087,디씨이
14088,뱅뱅어패럴
14089,하이모수원지점
14090,도영통상(주)화성공장
14091,자스텍화성공장
14092,프라임감정평가법인(주)경기지점
14093,세진산업개발(주)화성공장
14094,하나산업
14095,남양부직포
14096,에이치피엠글로벌
14097,대호물류산업(주) 아산지점
14098,다우실란트산업
14099,청우식품수원영업소
14100,경기미래학당관리
14101,에이치앤피
14102,한아울
14103,피앤캐이
14104,제이에이치라이팅
14105,아이꿈터
14106,와이컴
14107,솔라루체
14108,우현건설
14109,지덕산업
14110,에쓰엠에쓰
14111,파워산업개발
14112,대동백화점
14113,그렉스
14114,세일하이텍씨에스사업부
14115,씨앤에이치하스피탤러티
14116,푸른제주지키미
14117,푸른당진지키미
14118,금대유통
14119,한국히타치
14120,쥬시코리아
14121,한솔공영
14122,케이월드라인
14123,상아탑
14124,백년약속
14125,대가야푸른환경
14126,세영
14127,현대건축사사무소
14128,태양삼차원환경
14129,오목대홀딩스
14130,대명운수
14131,세일코리아넷
14132,이지디앤씨
14133,케미스타
14134,삼정오토메이션
14135,에이샵
14136,한국존슨앤드존슨판매
14137,비지에스인더스트리
14138,애보트메디칼코리아
14139,한국닌텐도
14140,화인산업개발
14141,브이제이원
14142,쿱농산
14143,인팩지씨에프
14144,케이비오피
14145,에스앤비푸드
14146,옻가네
14147,쎄븐
14148,팜덕
14149,제우인터내셔날
14150,실론
14151,씨엘팜
14152,아이월드제약
14153,이엔에스코리아
14154,비엠비산업
14155,애니텍
14156,신태영
14157,상아정공
14158,모듈테크
14159,리더스손해사정
14160,한아름
14161,베이직테크
14162,갤트로닉스코리아
14163,화일실업
14164,부성티에프시
14165,청보
14166,한양식품
14167,숲풀림식품
14168,늘푸른바다
14169,한국폼텍
14170,태광피엔에스
14171,포레스코
14172,금담
14173,경희
14175,두리화장품
14176,에스엠
14177,화이트산업
14178,우신화장품
14179,승보산업
14180,비.엘.아이
14181,성오강관
14182,에이치케이금속
14183,지디
14184,토이론
14185,세나코
14186,지성중공업
14187,현준정밀
14188,동양산기
14189,동양메탈공업
14190,동화정밀공업
14191,에스제이시스텍
14192,일신정밀
14193,부흥정밀
14194,유일산업
14195,금강
14196,대진금속
14197,효명정공
14198,유로렌트카
14199,로젠택배광주지점
14200,동부이엔티
14201,에스디에이
14202,한신
14203,케이엠아이시스템
14204,와이엘산업
14205,서중물류
14206,비디피로지스틱스코리아
14207,대한라이프보증
14208,오토랜드
14209,팜크로스
14210,진흥철강
