,기업명,휴폐업발생일자
4469,에이티이엔지,20210630
4470,금단농업회사법인,20200131
4471,엔에스모터스,20200316
4472,베셀,20220718
4473,한우사랑축산,20211231
4474,동양팰리스,20210205
4475,이앤유,20200131
4476,드림기업,20220221
4477,유맥에프앤에스,20210706
4478,동화바이텍스(주)음성공장,20200630
4479,청춘컴퍼니,20220420
4480,케이씨티,20211031
4481,네오젠,20200331
4482,파인중공업,20210625
4483,헬스디자인,20210720
4484,힐크,20201215
4485,아그리나그룹,20210930
4486,디케이에코팜,20200731
4487,저우실업,20210122
4488,골드파이낸스코리아,20201111
4489,에스엘건설,20210208
4490,이지파트너쓰,20200930
4491,렌트킹,20200626
4492,에스앤에스엠텍,20201228
4493,성대중공업,20220630
4494,농업회사법인대명산업,20210531
4495,영동환경,20200430
4496,비피엘에스,20200930
4497,플라고,20200930
4498,협동정밀제이공장,20210930
4499,씨엠디기술단,20211026
4500,비티캠퍼스,20181231
4501,무룡구미공장,20190731
4502,소셜미디어센터,20191031
4503,미건화장품,20210930
4504,라온플러스,20220228
4505,브레인웍스,20220628
4506,남대문관리,20200630
4507,페이브,20190831
4508,삼성금속,20200630
4509,제이엔엘,20200331
4510,울릉도친환경에너지자립섬,20200229
4511,오리,20201231
4512,이랜드제주리조트,20191129
4513,케이알엠,20210731
4514,대교엔지니어링(주)김해지점,20200930
4515,인앤워크,20211231
4516,멀티캠코리아,20220430
4517,볼륨그라프,20211031
4518,디에스산업,20210902
4519,알로이스,20191018
4520,농업회사법인유민농원,20210511
4521,미소푸드시스템,20210331
4522,동진이엔지,20201231
4523,쿱커피랩,20210929
4524,대신상사,20210731
4525,트리앤링크,20210331
4526,푸른유통,20211130
4527,왜관필식자재마트,20191231
4528,세원아이씨티,20210122
4529,엔유씨,20210629
4530,시엘건설산업,20211130
4531,베스텍건설,20220630
4532,천수종합개발,20220331
4533,오리진지앤비,20210906
4534,현명기업,20190831
4535,스카이이앤지,20200706
4536,영일테크,20220708
4537,성민이엔엠,20181231
4538,리메드,20190531
4539,자루이,20200907
4540,이피아,20211231
4541,라보아테나,20201015
4542,창인,20210430
4543,이현유니크,20210415
4544,아이코닉스,20200331
4545,스카이티엘,20200630
4546,광장투자개발,20200507
4547,화산이엔지,20211117
4548,에이오비,20220426
4549,케이이테크,20210415
4550,특허법인참좋은,20200531
4551,지케이돔하우스,20220221
4552,현대철강,20210125
4553,태광건업,20220111
4554,디케이비즈,20210805
4555,동명바이오,20220629
4556,아람,20201231
4557,포차어게인,20190918
4558,제이앤인터내셔널,20210831
4559,가창로지스틱스파크프로젝트금융투자,20210331
4560,데이터브릭,20211026
4561,우수솔루션,20210531
4562,리케커뮤니케이션즈,20210716
4563,에이치앤영,20220627
4564,종합건설바른,20220629
4565,네고,20220705
4566,삼형제정비공업사,20211130
4567,더팩트컴퍼니,20191231
4568,이피에스솔루션,20190331
4569,에프티이앤이,20190226
4570,화성도시피에프브이,20200731
4571,브릿지톤개발,20201217
4572,엠제이컨텍,20190715
4573,프로비던스원,20201111
4574,리아모,20211014
4575,케이앤에프,20200911
4576,씨케이클린텍,20220531
4577,비에프티,20200907
4578,도담종합건설,20191231
4579,슈웍스,20220608
4580,보보상사,20210630
4581,위드크로스,20200601
4582,한일전기,20200429
4583,디비엠제이,20220524
4584,이엠테크놀리지,20210305
4585,다밀,20220421
4586,나래에프엔비,20210623
4587,동아정공,20220609
4588,세진소방,20211231
4589,삼일금속,20190708
4590,현대성우메탈(주)충주공장,20191231
4591,영재정공,20200116
4592,케이디파워김포지점,20200805
4593,유니크건설(주)파주지점,20201224
4594,더블와이에스컴퍼니,20200525
4595,스카이라이트,20220531
4596,경도이엔씨,20200226
4597,진호테크,20191231
4598,포엠코리아,20201208
4599,태영,20200611
4600,티오에스산업,20210331
4601,제이이에스,20210521
4602,지와이클랙션,20211231
4603,우리약품,20210831
4604,제이엔에이치인터내셔널,20220331
4605,영종주택위탁관리부동산투자회사,20200331
4606,시그마시스템,20210531
4607,경도씨앤아이,20210930
4608,디앤엘에이엠씨,20200630
4609,에이프로젠헬스케어앤게임즈,20211231
4610,컨벤션헤리츠호텔,20201202
4611,승림디엔씨,20200401
4612,시현인테리어,20191231
4613,힘찬건설,20220204
4614,케이엘씨엠,20200831
4615,지엘씨,20201231
4616,경기유통,20201231
4617,소몽철강,20201130
4618,케이앤드제이,20200217
4619,메디케어스,20211224
4620,정덕,20210719
4621,농업회사법인진이성찬연산순대국밥,20210705
4622,성경,20200630
4623,장산월드도어,20210624
4624,와이비인터내셔널,20200630
4625,알투기어,20200729
4626,에이엠포,20211231
4627,아르떼모하디자인,20220531
4628,삼아,20211130
4629,제이쎈,20210415
4630,즐거운인생,20201023
4631,신성개발,20190628
4632,가온농장,20201231
4633,정선레미콘남서울공장,20181231
4634,에스크코리아,20220331
4635,아이리스,20200901
4636,제이앤테크,20211203
4637,흥진개발,20210501
4638,미륭개발,20190701
4639,하얀보석,20191220
4640,온누리석재건설,20200815
4641,펀다소셜대부,20211101
4642,일링아카이브,20220228
4643,폰테마노,20200812
4644,달콤이앤엠,20200312
4645,씨케이엠,20200402
4646,엘씨엠에스티,20220520
4647,리얼미디어웍스,20210726
4648,그루컴퍼니,20220430
4649,도원푸드,20191231
4650,영원건설,20201215
4651,원광,20200630
4652,풍동중부점현대자동차,20191231
4653,해원티엠에스,20201231
4654,아이피엘,20210727
4655,기다리다,20200318
4656,천지산업,20201231
4657,미래푸드,20211130
4658,지티이앤지,20210731
4659,선진,20210531
4660,현진텍,20210430
4661,에코지,20191130
4662,선일일렉콤대구지사,20191210
4663,업루트,20210310
4664,다이노랩,20201119
4665,나다게임즈,20200131
4666,신스틸,20201118
4667,일신터치,20200630
4668,홍익,20201231
4669,국림피앤텍,20210531
4670,엔티엔지니어링,20200731
4671,로지올,20220430
4672,임성테크,20191031
4673,도화건설,20200330
4674,에이치에스피,20191231
4675,크리에이티브소울로이드,20210730
4676,제이피엘에스,20200827
4677,경원기계,20191231
4678,엔케이맥스,20190613
4679,피원테크,20210331
4680,삼흥테크놀리지,20200715
4681,삼건산업개발,20200422
4682,정지시스템,20200630
4683,세명테크원,20201230
4684,라움시스템,20200414
4685,윤솔에프앤에프,20201231
4686,한국이노팜,20220415
4687,홍천강개발,20220614
4688,글로벌포세이돈,20210907
4689,신명엠테크,20190930
4690,브릭스컴퍼니,20211231
4691,상지이엔지,20200618
4692,트리플,20220801
4693,홍진산업,20210907
4694,오프리케어,20210228
4695,올담에프에스,20220503
4696,덕성건설,20211130
4697,혁호엔지니어링,20211231
4698,제이디건축사사무소,20191231
4699,에이치에스푸드,20210430
4700,유성엔코리아,20210309
4701,첸트랄,20220228
4702,아이넷어소시에잇코리아,20210228
4703,코스나인,20200630
4704,진성테크원,20210131
4705,정직포크,20210423
4706,로코스,20200816
4707,서보스타광명지점,20220401
4708,고양무역,20200611
4709,신화엠텍,20200101
4710,이제이홈,20210427
4711,디앤씨그룹,20201019
4712,싸이터스에이치앤비,20211123
4713,송두산업단지개발,20210525
4714,지에이치바이오텍,20200123
4715,세종행복개발,20190501
4716,스카이라이너디앤씨,20211213
4717,민트잡,20220613
4718,다올에프엔씨,20190620
4719,금하기업,20191231
4720,뉴욕컴퍼니,20211231
4721,샘마루,20210820
4722,퍼스트인사이트,20210520
4723,대덕이엔지,20211231
4724,제일피엔이(지점),20211215
4725,씨에프에이치앤케이,20210720
4726,티에스엘케이,20190910
4727,맥솔루션,20211231
4728,유진스포츠,20220228
4729,에이스아이,20210831
4730,그린자이언트,20210803
4731,미성이공,20200911
4732,리얼바이,20201231
4733,제이비이엔씨,20200729
4734,웰스베이,20190820
4735,범산전자,20200531
4736,소프트레이어테크놀로지스코리아,20220203
4737,창의참교육,20200318
4738,광명기업,20200725
4739,우송종합건설,20191231
4740,에프엠솔루션,20200331
4741,세움체어,20201231
4742,여명종합건설,20210203
4743,에스티라이팅안성공장,20211231
4744,영창중공업(주)신안공장,20211231
4745,태안종합건설,20211021
4746,아울,20220316
4747,알커미스,20220216
4748,서부테크,20191130
4749,동부목재,20191231
4750,대영엘이디,20210903
4751,호형종합건설,20210329
4752,청우식품강서지점,20181231
4753,청우식품의정부영업소,20181231
4754,제이비코프레이션,20200720
4755,한국기업복지,20210208
4756,코리아밸류그로쓰호텔제4호기업구조조정부동산투자회사,20220114
4757,베아투스,20190630
4758,큐브인건설,20220430
4759,우경,20200229
4760,좋은피플스,20210101
4761,서프스업,20210609
4762,페어,20210712
4763,주은종합건설,20210531
4764,대솔,20201231
4765,노브메타헬스,20220311
4766,알루샤,20211220
4767,지니락,20211231
4768,효성이앤씨,20201231
4769,제이앤씨,20211231
4770,기아모터스,20210630
4771,태경그린가스,20200703
4772,지누시스템,20210115
4773,한경지앤아이,20210930
4774,비전클라우드,20220530
4775,제이앤케이코스메틱,20190627
4776,옵티스코리아,20220401
4777,리체파마,20220331
4778,펀키,20210331
4779,신덕엔지니어링,20200701
4780,연합에프디,20201113
4781,세움건설,20201231
4782,명성에스비,20210930
4783,마그나오토모티브코리아(주)지점,20210412
4784,케이비와이즈스타제10호위탁관리부동산투자회사,20210730
4785,엘린스타,20200930
4786,유렌코리아,20211231
4787,엠피에스,20220401
4788,펫닥,20220801
4789,제이스디자인,20210319
4790,성헌종합건설,20201231
4791,선형건설,20220731
4792,와이제이케미칼,20201210
4793,두림니트,20201019
4794,로지션안성지사,20220520
4795,우림콘크리트공업(주)충주공장,20220630
4796,덕산하이메탈(주)광교사무소,20210726
4797,고양피에프브이,20210331
4798,바이텍코리아,20191210
4799,제이디,20210222
4800,한주푸드,20201229
4801,동아회계법인,20190430
4802,바이오앤미,20200331
4803,올바른식품,20200713
4804,스시베이백프로에프앤비,20210630
4805,이진씨앤아이,20200201
4806,로뎀씨앤씨,20190510
4807,고덕갈비유통,20201231
4808,티에스피,20211119
4809,플론베이,20220513
4810,서일파트너스,20200424
4811,알투종합건설,20211031
4812,슈펙스비앤피,20190331
4813,슈펙스비앤피,20181231
4814,슈펙스비앤피,20181231
4815,슈펙스비앤피,20181231
4816,슈펙스비앤피,20181231
4817,아이앤티엔지니어링,20191231
4818,농업법인에버그린(주)노원지점,20210430
4819,태화기업창원공장,20211231
4820,미경전자,20191231
4821,컨티넘,20210513
4822,나이스브로,20200131
4823,농업회사법인한빛,20220405
4824,센티널,20220305
4825,엠디자산개발구리,20210819
4826,네이쳐62,20210517
4827,영종하늘도시주택위탁관리부동산투자회사,20200331
4828,태성산업,20210104
4829,농업회사법인백세그린농산,20220508
4830,새연,20200316
4831,엔엔인더스트리,20200515
4832,케이디,20210131
4833,금강종합건설,20220126
4834,올컴,20191231
4835,삼원생활과학,20200430
4836,유엔아이오토,20211207
4837,건일엠이씨,20190731
4838,해피투게더하우스제2호위탁관리부동산투자회사,20211105
4839,와이투네트웍스,20211130
4840,투게더대부,20220321
4841,피플펀드대부,20211231
4842,더줌대부금융,20211103
4843,좌우지간,20211231
4844,서진종합건설,20201215
4845,로지스뱅크코리아,20210910
4846,남부연합,20211130
4847,대진특수기계,20201231
4848,소우케이티지푸드,20220510
4849,정상텔레콤,20210827
4850,인솜니크,20211231
4851,삼화텍콤(주)지점,20200630
4852,영화테크(주)천안지점,20211231
4853,삼원동관(주)김해지점,20200630
4854,성우,20181231
4855,우성유통,20191231
4856,이야기발전소,20220630
4857,영어조합법인 하나수산,20201231
4858,황실,20220331
4859,경림,20211231
4860,두두건축,20210806
4861,다원창호,20200727
4862,와이네트워크,20200901
4863,비젼코리아,20210723
4864,한컴퍼니,20210401
4865,씨맥스아이앤씨,20201124
4866,다본오토모티브,20220615
4867,와이에스푸드빌,20190930
4868,소리소아이앤씨,20210104
4869,만렙게임즈,20220228
4870,다원테크놀러지,20220610
4871,에스와이테크,20201112
4872,주클럽,20210608
4873,데이워터,20201231
4874,엘노아,20211124
4875,엘티엘,20210421
4876,평안하이텍,20211231
4877,그린에코,20201005
4878,가온브이씨티,20190805
4879,티에스피글로벌,20201231
4880,동희스크랩,20210630
4881,디케이캐스팅,20201231
4882,비즈마이스터,20210106
4883,한국예지종합건설,20201231
4884,타스컴,20211103
4885,피엠피,20201023
4886,강진하이텍,20190927
4887,성현티엘에스,20200316
4888,현지정밀,20201231
4889,뉴이스트,20191231
4890,온가비,20220531
4891,엔엠티,20190908
4892,에스엠에이,20190628
4893,린텍산업,20201231
4894,크라운엘에스티,20210128
4895,엄푸드,20220104
4896,에이에스앤,20200731
4897,청솔,20201231
4898,꽃두레협동조합,20200730
4899,대우플랜트,20220210
4900,야나두,20200228
4901,세움케이앤이,20210430
4902,티에스모터스,20200218
4903,햇살푸드,20200602
4904,클래스원,20210810
4905,한마음영농조합법인,20210430
4906,세원코리아,20190924
